41.34276581,-85.14080048
39.69063568,-86.1556778
38.74720001,-85.07215118
40.81745529,-84.93586731
40.46637344,-85.49372101
39.81618881,-86.17922974
40.42840576,-86.88930511
40.41578674,-86.89446259
39.78890228,-86.14601898
39.79013062,-86.15706635
39.77847672,-86.16149139
40.81778717,-84.93573761
40.81745529,-84.9358139
39.82273865,-85.98999786
41.57839966,-87.50469971
39.77465057,-86.14926147
39.58969879,-86.07437897
41.55861664,-87.32817841
37.96306229,-87.55304718
41.59650803,-87.33940125
38.28069687,-85.83222198
38.29141998,-85.81703949
39.78358841,-86.10461426
41.52312469,-85.06413269
40.1030426,-85.70366669
40.09729385,-85.67449951
,
39.75470734,-86.13361359
,
41.43032074,-84.87921906
41.43032074,-84.87921906
39.81027222,-86.09799957
,
39.80715942,-85.7786026
41.64733124,-87.44283295
39.80765533,-86.1641922
38.43086243,-86.94094849
41.64596939,-85.42259979
41.64539337,-87.43585205
39.75321579,-86.14212036
39.70591354,-86.23976898
38.60427475,-86.11013794
39.02377319,-86.92987061
38.28833008,-85.82035065
38.28836441,-85.82037354
41.21697617,-86.77303314
40.04908752,-85.99608612
38.18656921,-87.71230316
39.64751816,-86.83262634
39.79504395,-86.12746429
39.7997551,-86.14930725
39.76974869,-86.10520935
39.75229263,-86.11988068
39.76828766,-86.12716675
39.81026459,-86.1628418
39.81228256,-86.16003418
39.81415558,-86.10720825
39.78860474,-86.10469818
39.78860474,-86.10466003
39.81291199,-86.17728424
41.64596939,-85.42192841
39.77176285,-86.19502258
41.68765259,-86.26410675
39.76554489,-86.19468689
41.65841675,-86.26869202
41.65830994,-86.26869202
39.77353287,-86.13085938
41.68195724,-86.266922
40.42300034,-86.87799835
39.75370789,-86.14326477
40.42076111,-86.88684845
40.09929276,-85.70176697
40.08977509,-85.67707062
,
39.63754272,-86.14069366
41.59277344,-87.36959839
39.76867676,-87.22421265
38.67856216,-87.52679443
39.78118896,-86.11309814
39.81023788,-86.1804657
39.75426865,-86.26189423
41.09409714,-85.09816742
,
38.63478851,-87.17343903
39.76176453,-86.46115112
41.46376419,-86.4901123
,
41.07904053,-85.1254425
40.2156105,-85.36576843
40.48590088,-85.59572601
39.19040298,-86.16798401
39.63554764,-85.12658691
,
41.59152222,-87.33853149
39.80515289,-86.17042542
39.04130936,-87.13897705
41.58385086,-85.83625031
39.3379631,-85.48445129
39.93105316,-85.36981201
41.67650223,-86.2565918
39.81486893,-86.15888977
39.77082062,-86.06641388
40.194561,-85.37733459
41.51465225,-87.26499176
39.11825943,-84.88877106
39.77474976,-86.20541382
39.7796936,-86.15054321
39.71761322,-86.24682617
40.76667786,-86.35952759
39.67343521,-87.40369415
39.83621979,-86.00180817
,
41.6612587,-86.18479919
39.79633331,-86.13787079
40.42785263,-86.88852692
39.83171463,-84.89051056
41.59567642,-87.33555603
38.31109238,-86.95898438
40.42789841,-86.88852692
38.56882095,-86.4699707
,
40.20892334,-85.36806488
41.65055084,-86.17559052
41.64576721,-86.28859711
39.78453445,-86.06568909
,
,
,
41.09339142,-85.09333038
40.9362793,-87.14007568
37.97296906,-87.48917389
39.35334778,-85.48165894
40.19438934,-84.81397247
39.78078079,-86.12117767
,
39.76939011,-86.1162262
,
,
40.1061821,-85.69573212
40.45651627,-85.3640976
,
39.77926636,-86.1424942
39.2116127,-85.90818787
39.82818985,-84.83177948
37.99230957,-87.57745361
40.48927689,-86.13350677
,
38.65750504,-86.45674133
38.66225052,-87.19062805
39.2913208,-85.95293427
40.42787933,-86.88345337
40.75608063,-86.35477448
39.77121735,-86.13500977
39.76794052,-86.13466644
41.60611343,-87.52462769
39.76919556,-86.13256073
39.7845993,-86.13162231
39.76999664,-86.12664032
39.78934479,-86.12413025
41.55021667,-87.33344269
39.79768753,-86.15570831
39.79968643,-86.16040039
39.80049896,-86.14345551
39.80200577,-86.11573792
39.80152512,-86.14974976
39.75229263,-86.12000275
39.79050446,-86.11785889
39.76815033,-86.12402344
39.80797195,-86.14742279
39.80926895,-86.14702606
39.81397629,-86.09124756
39.81244659,-86.14865112
39.81271362,-86.15062714
39.81627655,-86.14593506
39.79566193,-86.21901703
39.8200264,-86.11317444
39.75905228,-86.0938797
39.77486038,-86.11199951
39.82029343,-86.2525177
39.77557755,-86.11443329
41.61653137,-87.51445007
39.76861191,-86.11777496
40.4154892,-86.8890686
39.75770569,-86.09028625
39.77688599,-86.11401367
40.42203522,-86.88858795
40.75929642,-86.36465454
39.77793884,-86.20661163
41.59655762,-87.33071136
39.77889633,-86.11562347
39.79997253,-86.07410431
,
41.06256866,-85.14533234
40.41859055,-86.88025665
41.61063766,-87.25423431
38.0154953,-87.58050537
40.43132782,-86.88320923
41.38933182,-87.41436005
,
39.76792145,-86.13362885
39.76792145,-86.13362885
39.69045258,-86.08276367
41.43032074,-84.87921906
39.06976318,-85.26416779
37.96110916,-87.5636673
40.35056686,-85.15949249
39.06617355,-84.90345764
40.82956696,-85.33141327
39.79353333,-86.18526459
41.68171692,-86.24463654
40.35056686,-85.15949249
40.42671585,-86.88809204
38.29356384,-85.83546448
37.96014786,-87.5538559
40.43099976,-86.88314819
38.29372025,-85.81235504
40.43366623,-86.8788147
38.28097916,-85.8296051
39.80706406,-86.15923309
39.81301117,-86.16165161
38.28883743,-85.81263733
39.83506775,-86.14855194
38.28976822,-85.81945801
38.28863525,-85.81931305
41.59450531,-85.83621979
38.2948494,-85.81032562
39.79390335,-86.11433411
39.76169586,-86.03510284
39.80904007,-86.1750946
41.64198303,-85.4207077
39.82735825,-86.08403015
,
40.42683411,-86.88973236
39.29840851,-85.21702576
38.72706985,-86.4800415
,
41.28211212,-86.62088013
38.40464401,-86.11321259
38.72228241,-85.47002411
39.76938248,-86.13455963
39.49565125,-85.47116852
39.75444794,-86.13560486
